"","A","R","N","D","C","E","Q","G","H","O","I","L","K","M","F","P","U","S","T","W","Y","V"
"430",0.0746826419000018,0.0417030482145331,0.0317963231034788,0.0294815478247369,0.0277037172283237,0.0341826079535116,0.0287453930597916,0.0608765834739774,0.0225504043279896,0,0.0681997153152342,0.133830985441488,0.0359697243381394,0.028731064627707,0.0653344618225099,0.0433986182434628,0,0.0762660811210105,0.0570603866577857,0.0177209501261203,0.0395263001247014,0.0821939325761104
"431",0.0758198767595857,0.0415039788368181,0.03193616435454,0.0296473696022839,0.0267331648473656,0.0354811881857783,0.0294155368797902,0.0622856903468473,0.021891757994256,0,0.0677723057785233,0.133873885324557,0.0369253132615432,0.0282218561741997,0.0657078857664007,0.0428943061523908,0,0.0737264893362711,0.0562108568143066,0.0184714661054873,0.0396412202930897,0.0817557244028026
"433",0.0737797192212865,0.0403174282292451,0.0328639634157049,0.0294482130276125,0.0266267337194356,0.0361415157115966,0.0293550795150426,0.0616875528227135,0.0220732459364441,0,0.0704599765739693,0.131898431158377,0.0377949037144482,0.0289151814463731,0.0664811080213959,0.0423257901017118,0,0.0740258835951055,0.0565604638933572,0.018974131006652,0.039565906784066,0.0806142290394976
"434",0.0741160025935768,0.0405442720800913,0.0328663998484411,0.029772162616204,0.0266944599169628,0.0362847351136158,0.0293277633654594,0.061038995826796,0.0222871922342117,0,0.0702236688546636,0.131897200858121,0.0379427621060272,0.0287006908200186,0.0661253191273629,0.0425087430971363,0,0.0743303271535761,0.0565396840852571,0.0182330516900942,0.0393415767560009,0.0808311246624613
"437",0.0756587596551058,0.0410233921004391,0.0323284440591396,0.0293568478632121,0.0271661630048204,0.0351567039623144,0.0288183858908809,0.0620825167459617,0.0221775552932697,0,0.0694188392147442,0.133346896098267,0.0366107460243682,0.0289707766491365,0.0658110247181152,0.043206171423498,0,0.0741369284464616,0.0566324197640472,0.0178170704463675,0.0395298102768451,0.0807467956068289
"438",0.0739871726972905,0.0404043091295718,0.0322222701760087,0.0294374031273913,0.0274638501520353,0.0342224493136398,0.0289194531263755,0.0597587852407171,0.022531980509674,0,0.0698139595904185,0.134492088376912,0.0367912799888934,0.0291331440442086,0.0667921036549441,0.0424326527837033,0,0.0758160165850617,0.0570639760061763,0.0172975720051739,0.040582432471235,0.0808337437340431
"439",0.0788717659945214,0.0429035644036689,0.0316348005784918,0.0297798003525184,0.0260320140505227,0.0381048683328436,0.0302061101946635,0.0652539988249385,0.0214738053289544,0,0.065044892449225,0.131732566806519,0.0363912437825935,0.0264176362556712,0.0642452315599443,0.0442285931148422,0,0.0726879985537703,0.0555700104073295,0.0194969626541327,0.0383912956183761,0.0815293177487025
"442",0.0806458554473025,0.0396666321204326,0.0308078688769354,0.0286530511305496,0.0252087519459629,0.0333121302769936,0.0280436148526243,0.0646951248800569,0.0212947512651246,0,0.0709581321443217,0.133714157950478,0.0353935700904996,0.0298943028475758,0.0657405552713199,0.0425965196129177,0,0.0732218005383,0.0572376433044939,0.0177273339113158,0.0383307933058874,0.0826596945783779
"445",0.0773837949373679,0.0424118663123116,0.0317268295984526,0.0299080098322419,0.0259626256361725,0.0389964707884943,0.0302559147662967,0.0649976379720696,0.0215180089710087,0,0.0649400643999689,0.131427747612104,0.0376057191549379,0.0267566308055973,0.0646725524820231,0.0438412538844146,0,0.0729813583367866,0.0550580062961204,0.0197409772158259,0.0393160568089593,0.0804953626652428
"446",0.0753188268636888,0.0415818193382543,0.0329252076826296,0.0299339688160785,0.0262402052191203,0.0374753254618348,0.0299649268352412,0.062434327828563,0.022601983616197,0,0.0682239836191297,0.132723015386668,0.0383646693691948,0.0276703732949729,0.0646562617346624,0.0432246417940212,0,0.0735390678036934,0.055796317977459,0.0187704861691552,0.0389038265410863,0.0796509772066735
"447",0.0745879063760329,0.0413212795293094,0.0328708435348277,0.0294667688708937,0.0264053661841261,0.035927463514526,0.0298405681407001,0.0608930034872162,0.0222045726817405,0,0.0696750688419289,0.133155200741639,0.0372019580882554,0.0282220337928077,0.0660444935700875,0.0418784205665646,0,0.0741157094297461,0.0560631356950618,0.0185586987867375,0.0400902760103991,0.0807323658839137
"450",0.0757431344448414,0.0411321327968074,0.0325660795687033,0.0296779769900658,0.0270845107760928,0.0354272262596948,0.0288346102436255,0.0615775519210541,0.0215210284676742,0,0.0697057514722192,0.133072123069614,0.0371032556488575,0.0283251355852248,0.0663664584102629,0.0423385400827542,0,0.0740280296978779,0.0561265511313019,0.0183337943570305,0.0399352501492012,0.0811008639703312
"452",0.0746739695736796,0.0403557946228671,0.0321030533494183,0.028493423729604,0.0295136912293496,0.0309341285003731,0.0263908831074662,0.0575780378298956,0.0225859619135656,0,0.0727671329908577,0.135364200362971,0.0352826080430136,0.0306063367460734,0.0669968848693137,0.0422185965751042,0,0.0776162863182266,0.0575450976648629,0.0154806476114352,0.0412255361973779,0.0822363657815729
"453",0.072467441671717,0.0388408267054242,0.0334191223897299,0.0296062268470101,0.0275549652381131,0.0354507846407699,0.0292457671927877,0.0596950506813831,0.0219993995909734,0,0.07170537205677,0.131774697449126,0.0379633553042043,0.0292850833784728,0.0671285925681605,0.041740243225946,0,0.0750071110539046,0.0579813280578213,0.0177758090518559,0.0403728796232236,0.0808827474493945
"455",0.0718499337907026,0.0390174305185937,0.032792866793447,0.028421800957293,0.0290527566308738,0.0320060409851747,0.0271143531831794,0.0576960477661582,0.0230046612538758,0,0.0731360619816006,0.133827694986428,0.0366550904825673,0.0308021305263597,0.0674316745525592,0.0420604316531772,0,0.0767769147187124,0.0586472465796755,0.0157338193511849,0.0409064013243754,0.0826307459082069
"461",0.0726613686315582,0.0386825150828052,0.0358682465698867,0.0312497863646805,0.025807045708855,0.0389351321997611,0.0293522931975125,0.0617339505149123,0.0205263887138681,0,0.0745739532332941,0.121885485536733,0.0423956665514691,0.0291361746360213,0.0660299107886048,0.0405406134481938,0,0.073256284140454,0.0573125810931268,0.0188475358710517,0.0407634262465045,0.0802144769854196
"463",0.0718539929888403,0.0379953735080058,0.0349220402959728,0.0298935370936438,0.026820247501213,0.0372680735322658,0.0284583113537118,0.0600811956089277,0.020312044638525,0,0.0758606331635128,0.123786287554585,0.0416218370208636,0.0291318328238718,0.0675350949296459,0.0400427134158175,0,0.0737082969917513,0.0571685654779232,0.0197620736778263,0.0417058540514314,0.0812677269044153
"467",0.071270170033178,0.0409487972922382,0.0344507911213763,0.0311057196541594,0.0280789905981792,0.0355707343888816,0.0295590808725584,0.0624678079474785,0.0203254394655831,0,0.0699399185277249,0.126300917590007,0.0370085849972244,0.0300122307817794,0.0642488130538725,0.0413680972432983,0,0.0737795184192831,0.0571665973530313,0.0197392777814942,0.0401209564248905,0.0853356457986382
"468",0.0719700870421172,0.0385733664230027,0.0347107223637702,0.0302608945174429,0.026681436862289,0.0375086836190643,0.0289834425014359,0.0609741505409147,0.0201688140630698,0,0.0745336353431038,0.123890922355666,0.0413702593149604,0.0293365014884392,0.0670386068017742,0.0401410788026703,0,0.0734589291102492,0.0569040404512271,0.0199042127717385,0.0414766767405444,0.0811913896469455
"469",0.0727140288958831,0.039481737315183,0.0351087102833722,0.030766020908583,0.0263823891098365,0.0402008588560018,0.0290767365463225,0.0625783903931145,0.0203258011803946,0,0.0730215119339336,0.12434650409598,0.0419686310520115,0.0279246435860986,0.0653876459701197,0.041229974710571,0,0.0730388843777484,0.0563615234723737,0.0191674719089315,0.0406523335195561,0.0802543769297571
"470",0.0685646461274704,0.0386460072544678,0.0372743946721029,0.0316669468208858,0.0259523613850665,0.0377675390183773,0.0300593943025063,0.0628111087249435,0.0201489778255011,0,0.0778261318798462,0.122859502730476,0.0416740126778116,0.0286362710945635,0.0661757700901686,0.0392438978953743,0,0.0731238340653939,0.0568201353371952,0.0198667655240295,0.0407265377487806,0.080144932700999
"471",0.0725378866072359,0.0387506460289083,0.03430881813226,0.0301976706763722,0.0263590402159709,0.0379936035442003,0.0293892683322778,0.0620482634540921,0.0203001617978339,0,0.074132528880302,0.125723522354677,0.0403865067460857,0.0284736590801593,0.066951887000056,0.0406210872702201,0,0.0736447201556851,0.0571168873608092,0.0197395801433392,0.0407194078636192,0.0803193204611227
"472",0.0706944477118853,0.0383059230686171,0.0353234344810474,0.030356326426525,0.0266478651460814,0.0377980623565549,0.0288466435622865,0.0601038645809162,0.0205246582473907,0,0.0755279075794161,0.123513745482699,0.0421426876359784,0.0291665211557856,0.0673376212290734,0.0401902330961631,0,0.0732020951545129,0.0570403264403095,0.0196618454709824,0.0418700329449929,0.0808767340806073
"474",0.0722142520123516,0.0385025047903925,0.0346628520575968,0.0303499173596864,0.0269103694064553,0.0374646561261918,0.0286271235795591,0.060905961587916,0.020410667986643,0,0.0748254310579855,0.124010050137186,0.0412295772466506,0.0287069129956436,0.0673092578613677,0.0405522294515845,0,0.0733117438382308,0.0573923344438407,0.0195596385211367,0.0414252435801006,0.0813197009364225
"475",0.0716015400470561,0.0391307172942586,0.0344961146966035,0.0289884160561879,0.0279065344194614,0.0352714913353271,0.0280378531296564,0.0594953297041299,0.0213027290263881,0,0.0777384262937011,0.127144239150742,0.0396642896092277,0.0304999509844873,0.0671936740521565,0.0403857739575279,0,0.0735014380820306,0.0576246085670064,0.0182727294668746,0.041441209393602,0.0801420784430474
"477",0.0714735057102709,0.0398636581315824,0.0354173927887685,0.0301314063422437,0.0279416701277414,0.0359776462010934,0.0282844202247386,0.0577883662654766,0.0218706326161237,0,0.0764374044753407,0.128324728062716,0.039569270493885,0.0299336262347459,0.0667253346922996,0.0403546409897132,0,0.0741285109136101,0.0578480022193763,0.0175022521981009,0.041592130614865,0.0788185644480271
"478",0.0741620873223393,0.0418352619946875,0.0340623638549938,0.0319481989522518,0.0271583271538326,0.036056371618568,0.0286511009541333,0.0645986567425733,0.0202603193625891,0,0.068374838456785,0.125133620449535,0.0360690180704278,0.0312450295947354,0.063432608660063,0.0412120771192459,0,0.0725600298599004,0.056687251344272,0.0199227573946487,0.0403977504196526,0.0862032593983748
"480",0.0719535757064857,0.0393940723541044,0.0354517057602424,0.0310043036879705,0.0260568653404153,0.0399240133253279,0.0298767582285954,0.061452412561933,0.0206679545411262,0,0.0735140212539679,0.122796442867181,0.0422545793761134,0.0280141473203502,0.0647161384214289,0.0413407484796757,0,0.0741132372106823,0.0570916506607035,0.019199519530416,0.0400427465872266,0.0800115243537558
"481",0.0724243232201371,0.0388222066718114,0.0357235809005161,0.0310168353884364,0.0257134672773002,0.0405226225451376,0.0301091002816147,0.0624838646384108,0.0204831601070743,0,0.0733352046060369,0.123215829460708,0.0422461192981984,0.0284161532784483,0.066042152662872,0.0408654324927574,0,0.0728960993593738,0.0561142081141466,0.0193093634179301,0.0404498403546077,0.0795725887895504
"482",0.0737518151252137,0.0399843884660288,0.0358283151297392,0.0316357330913831,0.02588452187961,0.0411639505027559,0.0300467417708229,0.062171878795558,0.0206334869174864,0,0.0710944415653765,0.123941112244436,0.0418388065634306,0.0281611908119213,0.0651020220289434,0.0415248539519056,0,0.0734572874170747,0.0553659920083989,0.0191158069526025,0.0402964495388765,0.0789934166945721
"483",0.0711753678969333,0.0390766318907533,0.0361170777361252,0.0318237915721807,0.0256024849366193,0.0403231388491334,0.0307589209618565,0.0619195475805862,0.0206252050551055,0,0.0745562251443029,0.122191785120923,0.0426710253842427,0.0289019655233717,0.0662074468672899,0.0402348209213123,0,0.0730050485059403,0.056239061958425,0.0192870821742428,0.0409707567310386,0.0783119824444948
"484",0.0725470385421494,0.0395354353174749,0.034822307022663,0.0307057847541456,0.0266158274279577,0.0386489672200755,0.0294391153666439,0.0611193808710422,0.0203181927708507,0,0.0739860858749874,0.124083933203173,0.0410795388669046,0.0286174234207684,0.0664295686474476,0.0406179273440058,0,0.0728925704137285,0.0568093696645618,0.0195697597392651,0.0411407360602435,0.0806434702475704
"485",0.0715456379352421,0.0410949102759454,0.0349386450601331,0.0313466201249354,0.0275255948073608,0.0366717693768026,0.0295652482567266,0.0631733175995187,0.0201761724558008,0,0.0717083313958292,0.124813949626174,0.0379470679670042,0.0302009498990256,0.0649436719129792,0.0405969969294562,0,0.0752005139702052,0.0562697374089453,0.0193746877287775,0.039748144761341,0.0831511174819237
"486",0.0703927289481335,0.0410040895482781,0.0354482562349475,0.0307636120957053,0.0287556177672341,0.0360857408526097,0.0290233811739385,0.0599528425520679,0.0207397524490388,0,0.073132953969003,0.125183888851106,0.0384094025491876,0.030221206516724,0.0657990944023492,0.039581933913955,0,0.0737827676806873,0.0561859483508161,0.0198620690878345,0.0414024602672941,0.0842728049596874
"488",0.0718540187881898,0.0421240249672862,0.0350411195908717,0.0323510798604833,0.0265236954599657,0.0375275670909068,0.0301731467882378,0.0659342255009839,0.020420815513936,0,0.0675489332384002,0.124355973284417,0.0366047352764344,0.0307654545606202,0.063174252312657,0.0416620073855549,0,0.0728588605973169,0.0573440205031228,0.0194113012402901,0.0392215826227263,0.0849347629822746
"489",0.0720234315536336,0.0384895208017944,0.0350837923224948,0.030243924610849,0.0265045673405428,0.037206770995555,0.0285559628510929,0.0606282731770211,0.0202422049346767,0,0.0746579309753702,0.12418984033165,0.0417032721991641,0.0289123697699742,0.0672713985286271,0.0405811700964094,0,0.0729298829468987,0.0568118618155302,0.0197821487260093,0.0418502371725688,0.0816400282974905
"491",0.0735847623226226,0.038828694487033,0.0343243920893819,0.0304553316750937,0.0267158298483118,0.0382207059044201,0.0292218576088729,0.0623108029848312,0.0204578813733485,0,0.0735716379546567,0.124265282873919,0.0409483458978959,0.0288485079269286,0.0669817233893328,0.0407167485238949,0,0.0724842615886477,0.0562243367966075,0.0201305262436797,0.0411056980916652,0.0800040844560429
"492",0.0711655879830092,0.0379957819530125,0.0355750726586928,0.0302131398436803,0.0266545837993873,0.0379139207101864,0.028706813813958,0.0601919800494532,0.0203661216063827,0,0.0757425660081293,0.123382884800575,0.0425274514445962,0.0290537342199225,0.0675332332374921,0.0401955880058831,0,0.0733670404249041,0.0571493981897657,0.0194123955066666,0.0418412134562114,0.080080569855506
"493",0.0734388773783459,0.0425651015655531,0.0341083926642654,0.0316513399533865,0.027427128648445,0.0369126898227277,0.0299730499799892,0.0642387448548628,0.0195671791322362,0,0.068606551366622,0.125854491983897,0.0374293708501073,0.0298757041504815,0.063618676865127,0.0404936050851049,0,0.0746022049014765,0.0559073857099136,0.0193962158627021,0.0391837312898747,0.0851450945029072
"496",0.0726991913676834,0.0387796194859145,0.0341207629426456,0.0293343788696009,0.0283223144524419,0.0349033074142935,0.0278385138891444,0.0591327994894735,0.0212511114138271,0,0.0754833671188999,0.127936653351251,0.0388467723554786,0.0297723829439954,0.0677635765329602,0.0409666908307714,0,0.0739288751848512,0.0582286821174578,0.0176840907289116,0.0415796802582086,0.0812982149365828
"497",0.0736879716423631,0.0393405481901238,0.0343078312588166,0.0302910614649572,0.0265050249122602,0.0385936659449502,0.0292873431671379,0.0619757662200587,0.0205318570519856,0,0.0730518527778724,0.125069590226929,0.0408624479832405,0.0285816377879758,0.0664426458766849,0.0407321218262703,0,0.0731874786545171,0.0564837882889301,0.0197738350031805,0.040473911576024,0.0802868142807549
"498",0.0703598768501924,0.0374840480397849,0.0353558439148764,0.0302036630441185,0.0261680191267176,0.0383531272562037,0.0288189698878314,0.0601227356759986,0.0203340833186075,0,0.0765951453647371,0.123858613733707,0.0424685792122114,0.0301709902473094,0.0677792000521714,0.0395287058962125,0,0.0732535874586623,0.0566943436708487,0.0193128245357164,0.0416614929442355,0.0808796819646747
"499",0.0738228472904691,0.039564114811175,0.0339478594226973,0.0305465305306001,0.0262817180510742,0.0389772751479203,0.0297383569600143,0.0625687229561472,0.0204690063458655,0,0.072605447080583,0.125220352588354,0.0407567891340459,0.0286690708336594,0.0666091024760182,0.040257156753607,0,0.0723308751873465,0.056118353234826,0.0197599693143044,0.0409244554412391,0.080809463152524
"502",0.0718690011288725,0.0410224661615166,0.0357866774090425,0.0316734894927754,0.0272936859711956,0.0377487143554317,0.0299383790825643,0.0620322803885567,0.0209078820834154,0,0.0699758479721276,0.124539977481618,0.0387087080502847,0.0304265291937902,0.0641627650948837,0.0400828253703165,0,0.0737576766788562,0.0565621397483406,0.0194634761294076,0.0397908774490588,0.0842573102641738
"503",0.0721848437382619,0.0407482288529585,0.0346825369698202,0.0315983800890261,0.0274421080048421,0.0365772452384507,0.0295226867129263,0.0645155322123124,0.0196188820284498,0,0.0697436823567113,0.125314631014995,0.0373425631014045,0.030470266583999,0.0642692172506492,0.0406509848126808,0,0.0740704547447179,0.057198158151238,0.0195563326299613,0.0395261289880857,0.0849677975962366
"506",0.0734301670653677,0.0401414661301649,0.0354528244535075,0.0316310351067043,0.0254652763545803,0.0402593427638051,0.0299557812751889,0.0631519261250878,0.0205490707637459,0,0.0720459512868075,0.123292985607845,0.0418032207983042,0.0275098826502911,0.0650767353507428,0.0416711719683732,0,0.0729884354854547,0.0563212529346691,0.0193659256321931,0.0401050702560275,0.0797783697136574
