"","A","R","N","D","C","E","Q","G","H","O","I","L","K","M","F","P","U","S","T","W","Y","V"
"84",0.0611502864185992,0.0562244318045318,0.0417956870051946,0.0551304994793533,0.0280184030645119,0.0647300965243814,0.0430409938069029,0.0743972700190696,0.0274015786401765,0,0.0489354695725371,0.0929881799036407,0.0570900904456681,0.0221944695452822,0.0388832935517056,0.0488822395152261,0,0.0705814395602925,0.0541392242523678,0.0138234414291812,0.0325356784657668,0.0680101322302254
"86",0.0590017192447248,0.0516307282474794,0.0448546055814892,0.0530512631852253,0.0291089755672838,0.0658763814282009,0.042497848911258,0.0669372499196539,0.0282272055605588,0,0.0553236394172017,0.0933992463045667,0.0635427771873045,0.0213225019069853,0.0411146408917053,0.044798554661772,0,0.0705625025641382,0.053832116792774,0.013668753005547,0.0353824665546122,0.0634730364306006
"87",0.0621967930832495,0.0563749060194422,0.04159680053043,0.0557997657496065,0.0259015793448074,0.0672848604702217,0.0435180408956246,0.0677611716110329,0.0270338825680906,0,0.0498192656812196,0.096067808432335,0.0600260648000565,0.0229741969859896,0.040325657565137,0.0453633135783442,0,0.070051078174556,0.0531560269721117,0.0137577697272831,0.0328372814614569,0.0681146955221811
"407",0.0643977098617189,0.0570403269495135,0.0393413223888851,0.0524340749891337,0.0260672569478238,0.0708172227966666,0.0466012907009085,0.0639860955827297,0.0291409623401684,0,0.0489152946457391,0.0996443032675993,0.0617819438727624,0.0206459003100542,0.0400128427579315,0.0479420702064754,0,0.0692763243066938,0.0508194038981267,0.0130841067159116,0.0319175556382681,0.0643893067762736
"408",0.0633996518274425,0.0567034838596779,0.0399745699572446,0.0521450634758339,0.0264593024334849,0.0704303328519223,0.0468586553892689,0.0622630060408895,0.02917153486364,0,0.0494309774893138,0.0998344757554585,0.062894668767369,0.0205823518886,0.0405058253701608,0.0472040986155972,0,0.0705427474707785,0.0509614921867443,0.0132204137052834,0.0322710426218963,0.0635769496382078
"409",0.0648421857132347,0.057886999141121,0.0391663362709741,0.0519501699811476,0.0262242877426913,0.0710103537225878,0.0470079715313568,0.0630986273365568,0.0292407727295669,0,0.0483502996186089,0.0998953723360899,0.0617712861343419,0.020486338601514,0.0398653347878773,0.0479129447177019,0,0.0698821515662297,0.0504332020771585,0.0129111912716148,0.0317245446049434,0.0634095063395367
"410",0.0646595041521078,0.0570204196564755,0.0396441999355818,0.0523426368976309,0.0260784104393493,0.0703999243674687,0.0461152232385571,0.0644245637541827,0.0282614375517018,0,0.0491829661997214,0.0990173548515177,0.0612675373596175,0.0207242887457302,0.0402121979430693,0.0481565262703242,0,0.0688088135434814,0.0513624289398081,0.0133211283675262,0.0322066194717123,0.0646448173867403
"411",0.0647691247992708,0.0578674452554925,0.0389855422285031,0.0519679726891975,0.026207678523232,0.0707064244694611,0.0470290596829303,0.0637054985994429,0.0293114009948901,0,0.0482368023583642,0.100293860455974,0.0614224790778457,0.0205408781818635,0.039726946457285,0.0490062052587728,0,0.0702042778595941,0.0507506195100148,0.0132132719775837,0.0316485975388147,0.0635622172298522
"412",0.0644073135603403,0.0569923279227273,0.0395541009369387,0.0521485691024711,0.0261072999464219,0.0700694728078951,0.0469751584730001,0.0638814660215078,0.0291145117403501,0,0.0487721888135559,0.100273788426673,0.0608386515280128,0.020664765834949,0.0402291640188525,0.0477899527884375,0,0.0694828087316439,0.0514688258511591,0.0132218791722696,0.0318238498050031,0.0642894947404058
"413",0.0638875492491377,0.0565876871643881,0.0397165722592451,0.0522275889128441,0.0263164842810314,0.069675323451524,0.0466551449201634,0.064254803656324,0.0293014367737314,0,0.0487983836815884,0.0997642665148575,0.0606201356022799,0.0205367764201177,0.0405587853893295,0.0480827156703929,0,0.0696398682966741,0.0515284979614768,0.0133497487897514,0.0321306896920061,0.0643889602999442
